Tournament,Stage,Match Type,Match Name,Map,Team,order,pistol_win_rate_last5,fullbuy_win_rate_last5,eco_win_rate_last5
VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Rex Regum Qeon vs Team Secret,Pearl,Team Secret,89,0.375,0.5301587301587302,0.3333333333333333
VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Rex Regum Qeon vs Team Secret,Haven,Team Secret,90,0.4,0.45746031746031746,0.3333333333333333
VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Rex Regum Qeon vs Team Secret,Haven,Rex Regum Qeon,90,0.6,0.5936363636363636,0.4666666666666666
VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Global Esports vs DetonatioN FocusMe,Abyss,Global Esports,91,0.6,0.6261904761904762,0.5333333333333333
VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Global Esports vs DetonatioN FocusMe,Abyss,DetonatioN FocusMe,91,0.5,0.27037037037037037,0.3333333333333333
VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Global Esports vs DetonatioN FocusMe,Split,DetonatioN FocusMe,92,0.5,0.3902777777777778,0.3333333333333333
VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Global Esports vs DetonatioN FocusMe,Split,Global Esports,92,0.5,0.55,0.4
VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,T1 vs TALON,Fracture,T1,93,0.3,0.6136904761904762,0.25
VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,T1 vs TALON,Fracture,TALON,93,0.6666666666666666,0.5137085137085137,0.6666666666666666
VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,T1 vs TALON,Bind,TALON,94,0.625,0.4567099567099567,0.5833333333333334
VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,T1 vs TALON,Bind,T1,94,0.3,0.7106601731601732,0.25
VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,T1 vs TALON,Haven,T1,95,0.3,0.5773268398268399,0.25
VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,T1 vs TALON,Haven,TALON,95,0.7,0.5253679653679654,0.6666666666666666
VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,Gen.G vs DRX,Abyss,Gen.G,96,0.3333333333333333,0.5011961722488039,0.2222222222222222
VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,Gen.G vs DRX,Abyss,DRX,96,0.6666666666666666,0.5454545454545454,0.5277777777777778
VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,Gen.G vs DRX,Bind,DRX,97,0.5,0.6055194805194805,0.3958333333333333
VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,Gen.G vs DRX,Bind,Gen.G,97,0.5,0.4592304625199362,0.41666666666666663
VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,Nongshim RedForce vs Rex Regum Qeon,Fracture,Rex Regum Qeon,98,0.7,0.5336363636363636,0.6
VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,Nongshim RedForce vs Rex Regum Qeon,Fracture,Nongshim RedForce,98,0.4,0.6280735930735931,0.3666666666666667
VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,Nongshim RedForce vs Rex Regum Qeon,Lotus,Rex Regum Qeon,99,0.7,0.5586363636363636,0.6
VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,Nongshim RedForce vs Rex Regum Qeon,Lotus,Nongshim RedForce,99,0.4,0.5826190476190476,0.36666666666666664
VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,Nongshim RedForce vs Rex Regum Qeon,Pearl,Rex Regum Qeon,100,0.6,0.5804105571847508,0.4666666666666666
VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,Nongshim RedForce vs Rex Regum Qeon,Pearl,Nongshim RedForce,100,0.5,0.5683333333333334,0.4666666666666666
VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,DetonatioN FocusMe vs Paper Rex,Abyss,DetonatioN FocusMe,101,0.6,0.41222222222222216,0.4666666666666666
VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,DetonatioN FocusMe vs Paper Rex,Abyss,Paper Rex,101,0.6,0.5534632034632034,0.5666666666666667
VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,DetonatioN FocusMe vs Paper Rex,Pearl,DetonatioN FocusMe,102,0.7,0.42333333333333334,0.6
VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,DetonatioN FocusMe vs Paper Rex,Pearl,Paper Rex,102,0.5,0.5934632034632035,0.5
VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,TALON vs Nongshim RedForce,Lotus,Nongshim RedForce,103,0.4,0.5654761904761905,0.3333333333333333
VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,TALON vs Nongshim RedForce,Lotus,TALON,103,0.6,0.5187012987012987,0.5666666666666667
VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,TALON vs Nongshim RedForce,Bind,TALON,104,0.8,0.45809523809523806,0.7666666666666666
VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,TALON vs Nongshim RedForce,Bind,Nongshim RedForce,104,0.4,0.6288095238095238,0.3333333333333333
VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,TALON vs Nongshim RedForce,Split,Nongshim RedForce,105,0.3,0.6371428571428572,0.2333333333333333
VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,TALON vs Nongshim RedForce,Split,TALON,105,0.8,0.4438095238095238,0.7
VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,Gen.G vs DetonatioN FocusMe,Abyss,Gen.G,106,0.4,0.46150201707477245,0.3333333333333333
VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,Gen.G vs DetonatioN FocusMe,Abyss,DetonatioN FocusMe,106,0.8,0.5983333333333334,0.7333333333333333
VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,Gen.G vs DetonatioN FocusMe,Lotus,DetonatioN FocusMe,107,0.8,0.5583333333333333,0.7333333333333334
VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,Gen.G vs DetonatioN FocusMe,Lotus,Gen.G,107,0.4,0.5448353504081058,0.33333333333333337
VCT 2025: Pacific Kickoff,Main Event,Upper Final,T1 vs DRX,Lotus,T1,108,0.3,0.571969696969697,0.23333333333333334
VCT 2025: Pacific Kickoff,Main Event,Upper Final,T1 vs DRX,Lotus,DRX,108,0.6,0.5944155844155844,0.45
VCT 2025: Pacific Kickoff,Main Event,Upper Final,T1 vs DRX,Haven,T1,109,0.3,0.6053030303030302,0.18333333333333335
VCT 2025: Pacific Kickoff,Main Event,Upper Final,T1 vs DRX,Haven,DRX,109,0.7,0.541082251082251,0.6
VCT 2025: Pacific Kickoff,Main Event,Upper Final,T1 vs DRX,Fracture,T1,110,0.3,0.5553030303030303,0.18333333333333332
VCT 2025: Pacific Kickoff,Main Event,Upper Final,T1 vs DRX,Fracture,DRX,110,0.7,0.590205058099795,0.5999999999999999
VCT 2025: Pacific Kickoff,Main Event,Lower Round 4,TALON vs Gen.G,Bind,TALON,111,0.9,0.5139393939393939,0.8333333333333333
VCT 2025: Pacific Kickoff,Main Event,Lower Round 4,TALON vs Gen.G,Bind,Gen.G,111,0.3,0.5565236620964175,0.3166666666666667
VCT 2025: Pacific Kickoff,Main Event,Lower Round 4,TALON vs Gen.G,Lotus,TALON,112,0.9,0.3539393939393939,0.7666666666666666
VCT 2025: Pacific Kickoff,Main Event,Lower Round 4,TALON vs Gen.G,Lotus,Gen.G,112,0.3,0.6112605042016808,0.3166666666666667
VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Pearl,Gen.G,113,0.3,0.7001493930905696,0.3166666666666667
VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Pearl,T1,113,0.2,0.49935897435897436,0.15666666666666665
VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Lotus,Gen.G,114,0.3,0.715122655122655,0.3166666666666667
VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Lotus,T1,114,0.4,0.586025641025641,0.35666666666666663
VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Haven,Gen.G,115,0.4,0.5817893217893217,0.45
VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Haven,T1,115,0.3,0.5869871794871795,0.30666666666666664
VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Split,T1,116,0.4,0.542542735042735,0.3733333333333333
VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Split,Gen.G,116,0.5,0.5913131313131313,0.5333333333333334
VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Bind,T1,117,0.4,0.555042735042735,0.44000000000000006
VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Bind,Gen.G,117,0.6,0.5646464646464646,0.6666666666666667
VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Abyss,DRX,118,0.7,0.5706246385193754,0.6
VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Abyss,T1,118,0.5,0.5673504273504273,0.4666666666666666
VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Lotus,T1,119,0.3,0.48068376068376073,0.26666666666666666
VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Lotus,DRX,119,0.9,0.5734817813765183,0.8
VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Fracture,T1,120,0.5,0.46529914529914523,0.4666666666666666
VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Fracture,DRX,120,0.7,0.5523706702654071,0.6666666666666667
VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Bind,DRX,121,0.7,0.5814615793563161,0.6666666666666667
VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Bind,T1,121,0.4,0.4841025641025641,0.4
VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Split,T1,122,0.4,0.5017496229260935,0.4
VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Split,DRX,122,0.7,0.5545609945609946,0.7333333333333333
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,Evil Geniuses vs LOUD,Split,LOUD,123,,,
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,Evil Geniuses vs LOUD,Split,Evil Geniuses,123,,,
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,Evil Geniuses vs LOUD,Pearl,Evil Geniuses,124,0.0,0.55,0.0
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,Evil Geniuses vs LOUD,Pearl,LOUD,124,1.0,0.6923076923076923,1.0
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,MIBR vs 100 Thieves,Lotus,MIBR,125,,,
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,MIBR vs 100 Thieves,Lotus,100 Thieves,125,,,
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,MIBR vs 100 Thieves,Bind,MIBR,126,0.5,0.0,0.3333333333333333
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,MIBR vs 100 Thieves,Bind,100 Thieves,126,0.5,0.8333333333333334,0.3333333333333333
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,2Game Esports vs FURIA,Haven,2Game Esports,127,,,
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,2Game Esports vs FURIA,Haven,FURIA,127,,,
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,2Game Esports vs FURIA,Lotus,2Game Esports,128,1.0,0.3,0.6666666666666666
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,2Game Esports vs FURIA,Lotus,FURIA,128,0.0,0.7692307692307693,0.25
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,NRG vs Cloud9,Fracture,Cloud9,129,,,
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,NRG vs Cloud9,Fracture,Mega Minors,129,,,
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,NRG vs Cloud9,Lotus,Cloud9,130,0.5,0.625,0.3333333333333333
VCT 2025: Americas Kickoff,Main Event,Upper Round 1,NRG vs Cloud9,Lotus,Mega Minors,130,0.5,0.5333333333333333,0.3333333333333333
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,KRÜ Esports vs LOUD,Haven,KRÜ Esports,131,,,
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,KRÜ Esports vs LOUD,Haven,LOUD,131,0.5,0.6794871794871795,0.5
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,KRÜ Esports vs LOUD,Split,LOUD,132,0.5,0.691086691086691,0.4444444444444444
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,KRÜ Esports vs LOUD,Split,KRÜ Esports,132,0.5,0.3333333333333333,0.3333333333333333
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,Sentinels vs 100 Thieves,Split,Sentinels,133,,,
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,Sentinels vs 100 Thieves,Split,100 Thieves,133,0.75,0.7628205128205128,0.6666666666666666
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,Sentinels vs 100 Thieves,Bind,100 Thieves,134,0.6666666666666666,0.8048433048433048,0.5555555555555555
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,Sentinels vs 100 Thieves,Bind,Sentinels,134,0.5,0.2857142857142857,0.3333333333333333
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,Sentinels vs 100 Thieves,Pearl,100 Thieves,135,0.625,0.719017094017094,0.5
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,Sentinels vs 100 Thieves,Pearl,Sentinels,135,0.5,0.5274725274725275,0.3333333333333333
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,LEVIATÁN vs FURIA,Haven,FURIA,136,0.5,0.7346153846153847,0.625
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,LEVIATÁN vs FURIA,Haven,LEVIATÁN,136,,,
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,LEVIATÁN vs FURIA,Split,FURIA,137,0.5,0.610955710955711,0.5277777777777778
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,LEVIATÁN vs FURIA,Split,LEVIATÁN,137,0.5,0.7142857142857143,0.3333333333333333
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,G2 Esports vs Cloud9,Lotus,Cloud9,138,0.5,0.6696428571428572,0.3333333333333333
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,G2 Esports vs Cloud9,Lotus,G2 Esports,138,,,
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,G2 Esports vs Cloud9,Abyss,Cloud9,139,0.3333333333333333,0.6130952380952381,0.2222222222222222
VCT 2025: Americas Kickoff,Main Event,Upper Quarterfinals,G2 Esports vs Cloud9,Abyss,G2 Esports,139,1.0,0.5833333333333334,1.0
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,FURIA vs Evil Geniuses,Abyss,FURIA,140,0.375,0.5582167832167833,0.3958333333333333
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,FURIA vs Evil Geniuses,Abyss,Evil Geniuses,140,0.5,0.5057692307692307,0.5
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,FURIA vs Evil Geniuses,Fracture,Evil Geniuses,141,0.6666666666666666,0.5871794871794872,0.6666666666666666
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,FURIA vs Evil Geniuses,Fracture,FURIA,141,0.3,0.5011188811188811,0.36666666666666664
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,Cloud9 vs MIBR,Lotus,MIBR,142,0.25,0.34615384615384615,0.16666666666666666
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,Cloud9 vs MIBR,Lotus,Cloud9,142,0.375,0.596185064935065,0.25
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,Cloud9 vs MIBR,Abyss,MIBR,143,0.16666666666666666,0.41258741258741255,0.1111111111111111
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,Cloud9 vs MIBR,Abyss,Cloud9,143,0.5,0.5936147186147187,0.4
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,Cloud9 vs MIBR,Pearl,MIBR,144,0.25,0.4594405594405594,0.16666666666666666
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,Cloud9 vs MIBR,Pearl,Cloud9,144,0.5,0.5543290043290043,0.4
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs 2Game Esports,Abyss,KRÜ Esports,145,0.25,0.4444444444444444,0.16666666666666666
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs 2Game Esports,Abyss,2Game Esports,145,0.5,0.37222222222222223,0.3333333333333333
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs 2Game Esports,Split,2Game Esports,146,0.3333333333333333,0.3814814814814815,0.2222222222222222
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,KRÜ Esports vs 2Game Esports,Split,KRÜ Esports,146,0.5,0.562962962962963,0.4444444444444444
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,100 Thieves vs NRG,Lotus,Mega Minors,147,0.5,0.5166666666666666,0.3333333333333333
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,100 Thieves vs NRG,Lotus,100 Thieves,147,0.6,0.6752136752136753,0.4666666666666666
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,100 Thieves vs NRG,Pearl,100 Thieves,148,0.7,0.602664655605832,0.6
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,100 Thieves vs NRG,Pearl,Mega Minors,148,0.3333333333333333,0.5198830409356725,0.2222222222222222
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,100 Thieves vs NRG,Bind,Mega Minors,149,0.5,0.5149122807017543,0.41666666666666663
VCT 2025: Americas Kickoff,Main Event,Lower Round 1,100 Thieves vs NRG,Bind,100 Thieves,149,0.5,0.5718954248366013,0.4
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,LOUD vs Sentinels,Lotus,LOUD,150,0.625,0.6572039072039072,0.5833333333333333
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,LOUD vs Sentinels,Lotus,Sentinels,150,0.5,0.5334665334665335,0.38888888888888884
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,LOUD vs Sentinels,Pearl,LOUD,151,0.6,0.6382631257631257,0.5333333333333333
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,LOUD vs Sentinels,Pearl,Sentinels,151,0.5,0.5250999000999002,0.375
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,LOUD vs Sentinels,Split,Sentinels,152,0.5,0.54007992007992,0.36666666666666664
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,LOUD vs Sentinels,Split,LOUD,152,0.5,0.5998015873015874,0.3833333333333333
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,G2 Esports vs LEVIATÁN,Pearl,LEVIATÁN,153,0.75,0.6488095238095238,0.6666666666666666
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,G2 Esports vs LEVIATÁN,Pearl,G2 Esports,153,0.75,0.6666666666666667,0.6666666666666666
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,G2 Esports vs LEVIATÁN,Fracture,LEVIATÁN,154,0.6666666666666666,0.5992063492063492,0.5277777777777778
VCT 2025: Americas Kickoff,Main Event,Upper Semifinals,G2 Esports vs LEVIATÁN,Fracture,G2 Esports,154,0.6666666666666666,0.7171717171717171,0.5555555555555555
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,Evil Geniuses vs MIBR,Abyss,Evil Geniuses,155,0.625,0.6134615384615385,0.5833333333333334
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,Evil Geniuses vs MIBR,Abyss,MIBR,155,0.3,0.5008857808857808,0.2
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,Evil Geniuses vs MIBR,Split,MIBR,156,0.3,0.6475524475524475,0.2
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,Evil Geniuses vs MIBR,Split,Evil Geniuses,156,0.6,0.5907692307692308,0.6
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,NRG vs KRÜ Esports,Abyss,Mega Minors,157,0.6,0.49192982456140355,0.5333333333333333
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,NRG vs KRÜ Esports,Abyss,KRÜ Esports,157,0.625,0.6166666666666667,0.5833333333333333
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,NRG vs KRÜ Esports,Haven,Mega Minors,158,0.5,0.5019298245614034,0.4666666666666666
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,NRG vs KRÜ Esports,Haven,KRÜ Esports,158,0.7,0.6206060606060606,0.6666666666666666
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,NRG vs KRÜ Esports,Bind,Mega Minors,159,0.5,0.5096221322537112,0.4666666666666667
VCT 2025: Americas Kickoff,Main Event,Lower Round 2,NRG vs KRÜ Esports,Bind,KRÜ Esports,159,0.7,0.6396536796536796,0.6666666666666666
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LEVIATÁN vs MIBR,Lotus,MIBR,160,0.4,0.6690909090909091,0.3333333333333333
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LEVIATÁN vs MIBR,Lotus,LEVIATÁN,160,0.625,0.5630411255411255,0.47916666666666663
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LEVIATÁN vs MIBR,Pearl,MIBR,161,0.5,0.6399999999999999,0.4
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LEVIATÁN vs MIBR,Pearl,LEVIATÁN,161,0.6,0.6004329004329005,0.45
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LEVIATÁN vs MIBR,Split,LEVIATÁN,162,0.6,0.5242424242424242,0.45
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LEVIATÁN vs MIBR,Split,MIBR,162,0.5,0.6276923076923077,0.39999999999999997
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LOUD vs KRÜ Esports,Bind,KRÜ Esports,163,0.8,0.6571139971139971,0.8
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LOUD vs KRÜ Esports,Bind,LOUD,163,0.6,0.5433913308913308,0.45
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LOUD vs KRÜ Esports,Haven,KRÜ Esports,164,0.7,0.6355755355755356,0.7333333333333333
VCT 2025: Americas Kickoff,Main Event,Lower Round 3,LOUD vs KRÜ Esports,Haven,LOUD,164,0.6,0.46720085470085476,0.4333333333333333
VCT 2025: Americas Kickoff,Main Event,Upper Final,Sentinels vs G2 Esports,Abyss,G2 Esports,165,0.625,0.6742424242424243,0.5
VCT 2025: Americas Kickoff,Main Event,Upper Final,Sentinels vs G2 Esports,Abyss,Sentinels,165,0.5,0.6257942057942059,0.36666666666666664
VCT 2025: Americas Kickoff,Main Event,Upper Final,Sentinels vs G2 Esports,Pearl,G2 Esports,166,0.6,0.6778554778554778,0.4666666666666666
VCT 2025: Americas Kickoff,Main Event,Upper Final,Sentinels vs G2 Esports,Pearl,Sentinels,166,0.5,0.5163924963924964,0.3666666666666667
VCT 2025: Americas Kickoff,Main Event,Lower Round 4,MIBR vs KRÜ Esports,Bind,KRÜ Esports,167,0.6,0.6133533133533133,0.6
VCT 2025: Americas Kickoff,Main Event,Lower Round 4,MIBR vs KRÜ Esports,Bind,MIBR,167,0.5,0.6054700854700855,0.39999999999999997
VCT 2025: Americas Kickoff,Main Event,Lower Round 4,MIBR vs KRÜ Esports,Abyss,KRÜ Esports,168,0.5,0.6146520146520146,0.4666666666666666
VCT 2025: Americas Kickoff,Main Event,Lower Round 4,MIBR vs KRÜ Esports,Abyss,MIBR,168,0.5,0.5254700854700854,0.4
VCT 2025: Americas Kickoff,Main Event,Lower Round 4,MIBR vs KRÜ Esports,Split,KRÜ Esports,169,0.5,0.608937728937729,0.4666666666666667
VCT 2025: Americas Kickoff,Main Event,Lower Round 4,MIBR vs KRÜ Esports,Split,MIBR,169,0.5,0.5121367521367521,0.3333333333333333
VCT 2025: Americas Kickoff,Main Event,Lower Final,Sentinels vs MIBR,Lotus,Sentinels,170,0.5,0.4961904761904761,0.3666666666666667
VCT 2025: Americas Kickoff,Main Event,Lower Final,Sentinels vs MIBR,Lotus,MIBR,170,0.6,0.5244444444444445,0.4666666666666666
VCT 2025: Americas Kickoff,Main Event,Lower Final,Sentinels vs MIBR,Abyss,Sentinels,171,0.5,0.5416450216450216,0.4333333333333333
VCT 2025: Americas Kickoff,Main Event,Lower Final,Sentinels vs MIBR,Abyss,MIBR,171,0.6,0.48947940947940954,0.4666666666666667
VCT 2025: Americas Kickoff,Main Event,Lower Final,Sentinels vs MIBR,Pearl,MIBR,172,0.7,0.41170163170163165,0.5333333333333333
VCT 2025: Americas Kickoff,Main Event,Lower Final,Sentinels vs MIBR,Pearl,Sentinels,172,0.4,0.5930735930735931,0.41666666666666663
VCT 2025: Americas Kickoff,Main Event,Lower Final,Sentinels vs MIBR,Split,MIBR,173,0.7,0.45836829836829834,0.5333333333333334
