map_id,order,Tournament,Stage,Match Type,Match Name,Map,Team,Opponent,team_score,opp_score,diff_team_rating_career_avg,diff_team_rating_last5_avg,diff_team_acs_career_avg,diff_team_acs_last5_avg,diff_team_adr_career_avg,diff_team_adr_last5_avg,diff_team_hs_career_avg,diff_team_hs_last5_avg,diff_team_kast_career_avg,diff_team_kast_last5_avg,diff_team_fkd_career_avg,diff_team_fkd_last5_avg,diff_team_won_career_avg,diff_team_won_last5_avg,diff_team_roster_experience,diff_team_onmap_won_career_avg,diff_team_onmap_won_last5_avg,h2h_won_career_avg,h2h_maps_played_prior,team_onmap_maps_played_prior,won
90,90,VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Rex Regum Qeon vs Team Secret,Haven,Team Secret,Rex Regum Qeon,4,13,-0.15420000000000011,-0.09720000000000018,-13.25,-7.719999999999999,-7.114999999999995,-2.760000000000005,-3.259999999999998,-3.6000000000000014,-4.9950000000000045,-2.0400000000000205,-0.3349999999999999,-0.2,-0.09999999999999998,0.0,-3.0,,,0.5,2.0,0.0,0
90,90,VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Rex Regum Qeon vs Team Secret,Haven,Rex Regum Qeon,Team Secret,13,4,0.15420000000000011,0.09720000000000018,13.25,7.719999999999999,7.114999999999995,2.760000000000005,3.259999999999998,3.6000000000000014,4.9950000000000045,2.0400000000000205,0.3349999999999999,0.2,0.09999999999999998,0.0,3.0,,,0.5,2.0,2.0,1
91,91,VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Global Esports vs DetonatioN FocusMe,Abyss,DetonatioN FocusMe,Global Esports,13,8,-0.21733333333333338,-0.2672,-13.800000000000011,-17.853333333333325,-8.433333333333323,-10.82666666666664,1.06666666666667,1.0399999999999991,-4.966666666666654,-6.0533333333333275,-0.6666666666666667,-0.7200000000000001,-0.16666666666666669,-0.26666666666666666,-3.0,1.0,1.0,,0.0,1.0,1
91,91,VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Global Esports vs DetonatioN FocusMe,Abyss,Global Esports,DetonatioN FocusMe,8,13,0.21733333333333338,0.2672,13.800000000000011,17.853333333333325,8.433333333333323,10.82666666666664,-1.06666666666667,-1.0399999999999991,4.966666666666654,6.0533333333333275,0.6666666666666667,0.7200000000000001,0.16666666666666669,0.26666666666666666,3.0,-1.0,-1.0,,0.0,2.0,0
92,92,VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Global Esports vs DetonatioN FocusMe,Split,DetonatioN FocusMe,Global Esports,14,12,-0.1032857142857142,-0.11620000000000008,-2.742857142857133,-1.759999999999991,-1.414285714285711,-1.5,2.142857142857146,1.8000000000000007,-1.4214285714285637,-3.25,-0.01428571428571429,-0.21999999999999997,0.07142857142857145,0.09999999999999998,-3.0,,,1.0,1.0,0.0,1
92,92,VCT 2025: Pacific Kickoff,Main Event,Lower Round 1,Global Esports vs DetonatioN FocusMe,Split,Global Esports,DetonatioN FocusMe,12,14,0.1032857142857142,0.11620000000000008,2.742857142857133,1.759999999999991,1.414285714285711,1.5,-2.142857142857146,-1.8000000000000007,1.4214285714285637,3.25,0.01428571428571429,0.21999999999999997,-0.07142857142857145,-0.09999999999999998,3.0,,,0.0,1.0,2.0,0
93,93,VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,T1 vs TALON,Fracture,TALON,T1,5,13,-0.09833333333333316,-0.09946666666666681,-14.466666666666669,-15.986666666666679,-13.433333333333337,-14.23999999999998,9.033333333333339,9.65333333333334,-1.2666666666666515,-0.8533333333333246,0.13333333333333336,0.5466666666666667,0.0,0.06666666666666665,-3.0,,,,0.0,0.0,0
93,93,VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,T1 vs TALON,Fracture,T1,TALON,13,5,0.09833333333333316,0.09946666666666681,14.466666666666669,15.986666666666679,13.433333333333337,14.23999999999998,-9.033333333333339,-9.65333333333334,1.2666666666666515,0.8533333333333246,-0.13333333333333336,-0.5466666666666667,0.0,-0.06666666666666665,3.0,,,,0.0,2.0,1
94,94,VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,T1 vs TALON,Bind,T1,TALON,4,13,0.18228571428571416,0.23839999999999972,23.035714285714306,31.590000000000032,20.5,25.659999999999997,-7.957142857142859,-7.940000000000005,4.5,7.299999999999997,0.5214285714285714,0.38999999999999996,0.2142857142857143,0.30000000000000004,3.0,,,1.0,1.0,2.0,0
94,94,VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,T1 vs TALON,Bind,TALON,T1,13,4,-0.18228571428571416,-0.23839999999999972,-23.035714285714306,-31.590000000000032,-20.5,-25.659999999999997,7.957142857142859,7.940000000000005,-4.5,-7.299999999999997,-0.5214285714285714,-0.38999999999999996,-0.2142857142857143,-0.30000000000000004,-3.0,,,0.0,1.0,0.0,1
95,95,VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,T1 vs TALON,Haven,TALON,T1,9,13,-0.06220000000000003,-0.0703999999999998,-8.85499999999999,-11.559999999999974,-11.909999999999982,-14.480000000000004,6.899999999999999,6.919999999999998,0.024999999999991473,-1.6400000000000006,0.155,0.04000000000000001,-0.025000000000000022,0.0,-3.0,,,0.5,2.0,0.0,0
95,95,VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,T1 vs TALON,Haven,T1,TALON,13,9,0.06220000000000003,0.0703999999999998,8.85499999999999,11.559999999999974,11.909999999999982,14.480000000000004,-6.899999999999999,-6.919999999999998,-0.024999999999991473,1.6400000000000006,-0.155,-0.04000000000000001,0.025000000000000022,0.0,3.0,,,0.5,2.0,0.0,1
96,96,VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,Gen.G vs DRX,Abyss,DRX,Gen.G,13,9,0.05600000000000005,0.05600000000000005,20.666666666666657,20.666666666666657,16.13333333333331,16.13333333333331,-1.6000000000000014,-1.6000000000000014,13.200000000000003,13.200000000000003,1.4,1.4,0.0,0.0,0.0,,,,0.0,0.0,1
96,96,VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,Gen.G vs DRX,Abyss,Gen.G,DRX,9,13,-0.05600000000000005,-0.05600000000000005,-20.666666666666657,-20.666666666666657,-16.13333333333331,-16.13333333333331,1.6000000000000014,1.6000000000000014,-13.200000000000003,-13.200000000000003,-1.4,-1.4,0.0,0.0,0.0,,,,0.0,0.0,0
97,97,VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,Gen.G vs DRX,Bind,DRX,Gen.G,15,13,0.13149999999999995,0.13149999999999995,23.05000000000001,23.05000000000001,20.19999999999999,20.19999999999999,0.1999999999999993,0.1999999999999993,13.0,13.0,1.25,1.25,0.25,0.25,0.0,,,1.0,1.0,0.0,1
97,97,VCT 2025: Pacific Kickoff,Main Event,Upper Semifinals,Gen.G vs DRX,Bind,Gen.G,DRX,13,15,-0.13149999999999995,-0.13149999999999995,-23.05000000000001,-23.05000000000001,-20.19999999999999,-20.19999999999999,-0.1999999999999993,-0.1999999999999993,-13.0,-13.0,-1.25,-1.25,-0.25,-0.25,0.0,,,0.0,1.0,0.0,0
98,98,VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,Nongshim RedForce vs Rex Regum Qeon,Fracture,Nongshim RedForce,Rex Regum Qeon,12,14,-0.05905555555555564,-0.0040000000000000036,-3.84166666666664,2.240000000000009,-4.674999999999983,2.1200000000000045,-7.677777777777777,-8.959999999999997,2.1444444444444457,5.199999999999989,-0.5722222222222221,-0.44000000000000006,0.06944444444444442,0.19999999999999996,-1.0,-1.0,-1.0,,0.0,1.0,0
98,98,VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,Nongshim RedForce vs Rex Regum Qeon,Fracture,Rex Regum Qeon,Nongshim RedForce,14,12,0.05905555555555564,0.0040000000000000036,3.84166666666664,-2.240000000000009,4.674999999999983,-2.1200000000000045,7.677777777777777,8.959999999999997,-2.1444444444444457,-5.199999999999989,0.5722222222222221,0.44000000000000006,-0.06944444444444442,-0.19999999999999996,1.0,1.0,1.0,,0.0,1.0,1
99,99,VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,Nongshim RedForce vs Rex Regum Qeon,Lotus,Nongshim RedForce,Rex Regum Qeon,22,20,-0.08362222222222226,-0.1028,-6.780000000000001,-10.679999999999978,-7.244444444444412,-6.839999999999975,-7.404444444444447,-7.439999999999998,0.9022222222222069,0.5200000000000102,-0.3466666666666666,-0.2,-0.0444444444444444,-0.19999999999999996,-1.0,0.5,0.5,0.0,1.0,2.0,1
99,99,VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,Nongshim RedForce vs Rex Regum Qeon,Lotus,Rex Regum Qeon,Nongshim RedForce,20,22,0.08362222222222226,0.1028,6.780000000000001,10.679999999999978,7.244444444444412,6.839999999999975,7.404444444444447,7.439999999999998,-0.9022222222222069,-0.5200000000000102,0.3466666666666666,0.2,0.0444444444444444,0.19999999999999996,1.0,-0.5,-0.5,1.0,1.0,2.0,0
100,100,VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,Nongshim RedForce vs Rex Regum Qeon,Pearl,Rex Regum Qeon,Nongshim RedForce,8,13,0.07256363636363639,0.08640000000000003,5.5454545454545325,12.039999999999992,6.165454545454537,8.400000000000006,6.247272727272723,4.639999999999997,-0.6236363636363649,0.960000000000008,0.010909090909090924,-1.08,-0.054545454545454564,0.0,1.0,0.0,0.0,0.5,2.0,2.0,0
100,100,VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,Nongshim RedForce vs Rex Regum Qeon,Pearl,Nongshim RedForce,Rex Regum Qeon,13,8,-0.07256363636363639,-0.08640000000000003,-5.5454545454545325,-12.039999999999992,-6.165454545454537,-8.400000000000006,-6.247272727272723,-4.639999999999997,0.6236363636363649,-0.960000000000008,-0.010909090909090924,1.08,0.054545454545454564,0.0,-1.0,0.0,0.0,0.5,2.0,2.0,1
101,101,VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,DetonatioN FocusMe vs Paper Rex,Abyss,Paper Rex,DetonatioN FocusMe,10,13,0.18200000000000005,0.18200000000000005,24.0,24.0,15.919999999999987,15.919999999999987,-3.440000000000005,-3.440000000000005,7.759999999999991,7.759999999999991,0.52,0.52,0.0,0.0,0.0,,,,0.0,0.0,0
101,101,VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,DetonatioN FocusMe vs Paper Rex,Abyss,DetonatioN FocusMe,Paper Rex,13,10,-0.18200000000000005,-0.18200000000000005,-24.0,-24.0,-15.919999999999987,-15.919999999999987,3.440000000000005,3.440000000000005,-7.759999999999991,-7.759999999999991,-0.52,-0.52,0.0,0.0,0.0,,,,0.0,2.0,1
102,102,VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,DetonatioN FocusMe vs Paper Rex,Pearl,Paper Rex,DetonatioN FocusMe,1,13,0.10633333333333339,0.15559999999999996,16.633333333333326,24.71999999999997,10.733333333333363,17.120000000000005,-2.5666666666666664,-2.1999999999999993,6.333333333333343,8.439999999999998,0.5,0.64,-0.16666666666666663,0.0,0.0,,,0.0,1.0,0.0,0
102,102,VCT 2025: Pacific Kickoff,Main Event,Lower Round 2,DetonatioN FocusMe vs Paper Rex,Pearl,DetonatioN FocusMe,Paper Rex,13,1,-0.10633333333333339,-0.15559999999999996,-16.633333333333326,-24.71999999999997,-10.733333333333363,-17.120000000000005,2.5666666666666664,2.1999999999999993,-6.333333333333343,-8.439999999999998,-0.5,-0.64,0.16666666666666663,0.0,0.0,,,1.0,1.0,1.0,1
103,103,VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,TALON vs Nongshim RedForce,Lotus,Nongshim RedForce,TALON,13,9,0.10796969696969683,-0.00039999999999995595,16.830303030303014,8.519999999999982,11.681818181818173,6.52000000000001,-6.075757575757585,-5.040000000000006,6.666666666666657,1.40000000000002,0.4484848484848485,0.6000000000000001,0.13636363636363635,0.0,5.0,-0.33333333333333337,-0.33333333333333337,,0.0,3.0,1
103,103,VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,TALON vs Nongshim RedForce,Lotus,TALON,Nongshim RedForce,9,13,-0.10796969696969683,0.00039999999999995595,-16.830303030303014,-8.519999999999982,-11.681818181818173,-6.52000000000001,6.075757575757585,5.040000000000006,-6.666666666666657,-1.40000000000002,-0.4484848484848485,-0.6000000000000001,-0.13636363636363635,0.0,-5.0,0.33333333333333337,0.33333333333333337,,0.0,1.0,0
104,104,VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,TALON vs Nongshim RedForce,Bind,TALON,Nongshim RedForce,13,10,-0.11938095238095237,-0.0928000000000001,-17.719047619047643,-16.43999999999997,-12.023809523809518,-12.600000000000009,4.645238095238096,2.1599999999999966,-6.983333333333334,-5.680000000000007,-0.6785714285714286,-1.48,-0.23809523809523808,-0.4,-5.0,1.0,1.0,0.0,1.0,1.0,1
104,104,VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,TALON vs Nongshim RedForce,Bind,Nongshim RedForce,TALON,10,13,0.11938095238095237,0.0928000000000001,17.719047619047643,16.43999999999997,12.023809523809518,12.600000000000009,-4.645238095238096,-2.1599999999999966,6.983333333333334,5.680000000000007,0.6785714285714286,1.48,0.23809523809523808,0.4,5.0,-1.0,-1.0,1.0,1.0,1.0,0
105,105,VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,TALON vs Nongshim RedForce,Split,Nongshim RedForce,TALON,5,13,0.09505769230769212,0.05559999999999998,14.66153846153847,11.080000000000013,9.56153846153849,9.079999999999984,-4.350000000000001,-1.2399999999999949,6.001923076923092,3.3600000000000136,0.575,1.28,0.11538461538461542,0.19999999999999996,5.0,1.0,1.0,0.5,2.0,1.0,0
105,105,VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,TALON vs Nongshim RedForce,Split,TALON,Nongshim RedForce,13,5,-0.09505769230769212,-0.05559999999999998,-14.66153846153847,-11.080000000000013,-9.56153846153849,-9.079999999999984,4.350000000000001,1.2399999999999949,-6.001923076923092,-3.3600000000000136,-0.575,-1.28,-0.11538461538461542,-0.19999999999999996,-5.0,-1.0,-1.0,0.5,2.0,1.0,1
106,106,VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,Gen.G vs DetonatioN FocusMe,Abyss,DetonatioN FocusMe,Gen.G,6,13,0.09908571428571422,0.18279999999999985,16.617142857142824,24.319999999999965,12.108571428571423,17.120000000000005,2.16,1.240000000000002,8.194285714285712,10.159999999999997,0.9885714285714288,1.3200000000000003,0.3142857142857143,0.4,2.0,1.0,1.0,,0.0,3.0,0
106,106,VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,Gen.G vs DetonatioN FocusMe,Abyss,Gen.G,DetonatioN FocusMe,13,6,-0.09908571428571422,-0.18279999999999985,-16.617142857142824,-24.319999999999965,-12.108571428571423,-17.120000000000005,-2.16,-1.240000000000002,-8.194285714285712,-10.159999999999997,-0.9885714285714288,-1.3200000000000003,-0.3142857142857143,-0.4,-2.0,-1.0,-1.0,,0.0,1.0,1
107,107,VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,Gen.G vs DetonatioN FocusMe,Lotus,DetonatioN FocusMe,Gen.G,6,13,0.03025,0.10919999999999996,9.083333333333314,17.75999999999999,7.166666666666671,13.799999999999983,-0.016666666666669272,-2.1200000000000045,6.049999999999997,8.359999999999985,1.0,1.52,0.125,0.20000000000000007,2.0,,,0.0,1.0,0.0,0
107,107,VCT 2025: Pacific Kickoff,Main Event,Lower Round 3,Gen.G vs DetonatioN FocusMe,Lotus,Gen.G,DetonatioN FocusMe,13,6,-0.03025,-0.10919999999999996,-9.083333333333314,-17.75999999999999,-7.166666666666671,-13.799999999999983,0.016666666666669272,2.1200000000000045,-6.049999999999997,-8.359999999999985,-1.0,-1.52,-0.125,-0.20000000000000007,-2.0,,,1.0,1.0,1.0,1
108,108,VCT 2025: Pacific Kickoff,Main Event,Upper Final,T1 vs DRX,Lotus,DRX,T1,11,13,0.011455555555555552,0.0039000000000000146,4.013333333333321,3.980000000000018,1.73888888888888,-1.4000000000000057,1.3366666666666625,0.8199999999999967,7.6966666666666725,7.780000000000001,0.3744444444444444,0.42999999999999994,0.13333333333333341,0.20000000000000007,-2.2,,,,0.0,1.0,0
108,108,VCT 2025: Pacific Kickoff,Main Event,Upper Final,T1 vs DRX,Lotus,T1,DRX,13,11,-0.011455555555555552,-0.0039000000000000146,-4.013333333333321,-3.980000000000018,-1.73888888888888,1.4000000000000057,-1.3366666666666625,-0.8199999999999967,-7.6966666666666725,-7.780000000000001,-0.3744444444444444,-0.42999999999999994,-0.13333333333333341,-0.20000000000000007,2.2,,,,0.0,0.0,1
109,109,VCT 2025: Pacific Kickoff,Main Event,Upper Final,T1 vs DRX,Haven,T1,DRX,13,15,0.023264583333333144,0.06613750000000018,0.04312500000000341,8.69874999999999,1.025624999999991,9.938750000000027,-0.010625000000004547,2.3962499999999984,-4.858749999999986,-2.3100000000000023,0.046458333333333435,0.07750000000000012,0.04083333333333328,0.20500000000000007,2.1999999999999993,,,1.0,1.0,1.0,0
109,109,VCT 2025: Pacific Kickoff,Main Event,Upper Final,T1 vs DRX,Haven,DRX,T1,15,13,-0.023264583333333144,-0.06613750000000018,-0.04312500000000341,-8.69874999999999,-1.025624999999991,-9.938750000000027,0.010625000000004547,-2.3962499999999984,4.858749999999986,2.3100000000000023,-0.046458333333333435,-0.07750000000000012,-0.04083333333333328,-0.20500000000000007,-2.1999999999999993,,,0.0,1.0,0.0,1
110,110,VCT 2025: Pacific Kickoff,Main Event,Upper Final,T1 vs DRX,Fracture,DRX,T1,13,10,-4.707792207803152e-05,0.01812500000000017,1.8839285714285552,1.7075000000000102,0.08944805194806804,-2.085000000000008,-0.9323051948052026,-3.1149999999999984,5.48262987012987,3.9050000000000153,0.14788961038961035,0.05250000000000016,0.08474025974025978,0.20500000000000007,-2.1999999999999993,0.33333333333333337,0.33333333333333337,0.5,2.0,1.0,1
110,110,VCT 2025: Pacific Kickoff,Main Event,Upper Final,T1 vs DRX,Fracture,T1,DRX,10,13,4.707792207803152e-05,-0.01812500000000017,-1.8839285714285552,-1.7075000000000102,-0.08944805194806804,2.085000000000008,0.9323051948052026,3.1149999999999984,-5.48262987012987,-3.9050000000000153,-0.14788961038961035,-0.05250000000000016,-0.08474025974025978,-0.20500000000000007,2.1999999999999993,-0.33333333333333337,-0.33333333333333337,0.5,2.0,3.0,0
111,111,VCT 2025: Pacific Kickoff,Main Event,Lower Round 4,TALON vs Gen.G,Bind,Gen.G,TALON,13,7,-0.002190476190476076,-0.05919999999999992,-2.8444444444444343,-10.679999999999978,-0.29206349206350524,-5.759999999999991,0.3619047619047677,5.279999999999998,-4.647619047619031,-6.320000000000007,-0.5301587301587302,-0.8800000000000001,0.015873015873015817,0.0,-2.0,-1.0,-1.0,,0.0,1.0,1
111,111,VCT 2025: Pacific Kickoff,Main Event,Lower Round 4,TALON vs Gen.G,Bind,TALON,Gen.G,7,13,0.002190476190476076,0.05919999999999992,2.8444444444444343,10.679999999999978,0.29206349206350524,5.759999999999991,-0.3619047619047677,-5.279999999999998,4.647619047619031,6.320000000000007,0.5301587301587302,0.8800000000000001,-0.015873015873015817,0.0,2.0,1.0,1.0,,0.0,2.0,0
112,112,VCT 2025: Pacific Kickoff,Main Event,Lower Round 4,TALON vs Gen.G,Lotus,Gen.G,TALON,13,2,0.06015000000000004,0.10040000000000004,4.685000000000002,9.640000000000015,4.840000000000003,7.0,-0.005000000000002558,4.879999999999999,-1.414999999999992,2.0400000000000205,-0.37000000000000005,0.12000000000000005,0.125,0.19999999999999996,-2.0,0.5,0.5,1.0,1.0,2.0,1
112,112,VCT 2025: Pacific Kickoff,Main Event,Lower Round 4,TALON vs Gen.G,Lotus,TALON,Gen.G,2,13,-0.06015000000000004,-0.10040000000000004,-4.685000000000002,-9.640000000000015,-4.840000000000003,-7.0,0.005000000000002558,-4.879999999999999,1.414999999999992,-2.0400000000000205,0.37000000000000005,-0.12000000000000005,-0.125,-0.19999999999999996,2.0,-0.5,-0.5,0.0,1.0,2.0,0
113,113,VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Pearl,T1,Gen.G,13,8,-0.01863194444444427,-0.1712125,5.081597222222257,-5.757499999999993,8.1501736111111,1.8049999999999784,-1.0258680555555593,-0.6662499999999909,0.19635416666667993,-5.778750000000002,0.5145833333333333,0.0025000000000000022,-0.10208333333333319,-0.405,1.1999999999999993,,,,0.0,1.0,1
113,113,VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Pearl,Gen.G,T1,8,13,0.01863194444444427,0.1712125,-5.081597222222257,5.757499999999993,-8.1501736111111,-1.8049999999999784,1.0258680555555593,0.6662499999999909,-0.19635416666667993,5.778750000000002,-0.5145833333333333,-0.0025000000000000022,0.10208333333333319,0.405,-1.1999999999999993,,,,0.0,0.0,0
114,114,VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Lotus,T1,Gen.G,13,8,0.001661538461538381,-0.12500000000000022,4.315769230769234,-6.7050000000000125,7.700769230769254,1.4050000000000011,-0.49730769230769667,-1.5849999999999973,-0.09846153846154948,-5.1499999999999915,0.3534615384615384,-0.415,0.0038461538461538325,-0.20999999999999996,1.1999999999999993,0.0,0.0,1.0,1.0,1.0,1
114,114,VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Lotus,Gen.G,T1,8,13,-0.001661538461538381,0.12500000000000022,-4.315769230769234,6.7050000000000125,-7.700769230769254,-1.4050000000000011,0.49730769230769667,1.5849999999999973,0.09846153846154948,5.1499999999999915,-0.3534615384615384,0.415,-0.0038461538461538325,0.20999999999999996,-1.1999999999999993,0.0,0.0,0.0,1.0,3.0,0
115,115,VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Haven,Gen.G,T1,13,5,-0.02394602272727253,0.06372500000000003,-5.0170454545454675,5.255000000000024,-8.986647727272711,-2.859999999999985,0.07073863636363598,-0.4399999999999977,-0.9232954545454533,3.871249999999989,-0.48721590909090906,0.3375,-0.09204545454545454,0.0,-1.1999999999999993,0.5,0.5,0.0,2.0,1.0,1
115,115,VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Haven,T1,Gen.G,5,13,0.02394602272727253,-0.06372500000000003,5.0170454545454675,-5.255000000000024,8.986647727272711,2.859999999999985,-0.07073863636363598,0.4399999999999977,0.9232954545454533,-3.871249999999989,0.48721590909090906,-0.3375,0.09204545454545454,0.0,1.1999999999999993,-0.5,-0.5,1.0,2.0,2.0,0
116,116,VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Split,Gen.G,T1,17,15,0.01785833333333353,0.16399999999999992,-0.44583333333332575,19.694999999999993,-5.596666666666692,6.052500000000009,0.24750000000000227,-1.1449999999999996,0.30666666666667197,6.799999999999997,-0.41333333333333333,0.7075,-0.0016666666666665941,0.19999999999999996,-1.1999999999999993,,,0.3333333333333333,3.0,0.0,1
116,116,VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Split,T1,Gen.G,15,17,-0.01785833333333353,-0.16399999999999992,0.44583333333332575,-19.694999999999993,5.596666666666692,-6.052500000000009,-0.24750000000000227,1.1449999999999996,-0.30666666666667197,-6.799999999999997,0.41333333333333333,-0.7075,0.0016666666666665941,-0.19999999999999996,1.1999999999999993,,,0.6666666666666666,3.0,1.0,0
117,117,VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Bind,T1,Gen.G,13,10,-0.03478485576923074,-0.1283375,-1.4356069711538453,-17.567499999999995,4.155018028846143,-4.867499999999978,-0.45628004807692335,-0.7324999999999982,-1.2573617788461604,-6.107500000000016,0.4767728365384616,-0.2725,-0.07632211538461542,-0.19999999999999996,1.1999999999999993,-0.16666666666666669,-0.16666666666666669,0.5,4.0,3.0,1
117,117,VCT 2025: Pacific Kickoff,Main Event,Lower Final,T1 vs Gen.G,Bind,Gen.G,T1,10,13,0.03478485576923074,0.1283375,1.4356069711538453,17.567499999999995,-4.155018028846143,4.867499999999978,0.45628004807692335,0.7324999999999982,1.2573617788461604,6.107500000000016,-0.4767728365384616,0.2725,0.07632211538461542,0.19999999999999996,-1.1999999999999993,0.16666666666666669,0.16666666666666669,0.5,4.0,2.0,0
118,118,VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Abyss,DRX,T1,13,3,0.02300000000000013,0.09719999999999995,7.5558823529411825,14.879999999999995,3.1338235294117567,7.520000000000039,-1.6352941176470601,3.400000000000002,4.924999999999997,4.280000000000001,0.21764705882352942,0.32000000000000006,0.17941176470588238,0.20000000000000007,-7.199999999999999,,,0.6666666666666666,3.0,1.0,1
118,118,VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Abyss,T1,DRX,3,13,-0.02300000000000013,-0.09719999999999995,-7.5558823529411825,-14.879999999999995,-3.1338235294117567,-7.520000000000039,1.6352941176470601,-3.400000000000002,-4.924999999999997,-4.280000000000001,-0.21764705882352942,-0.32000000000000006,-0.17941176470588238,-0.20000000000000007,7.199999999999999,,,0.3333333333333333,3.0,0.0,0
119,119,VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Lotus,DRX,T1,6,13,0.09522222222222221,0.24440000000000017,14.477777777777789,29.75999999999999,8.333333333333371,18.60000000000001,-2.2111111111111086,0.360000000000003,7.588888888888889,10.719999999999999,0.3444444444444445,0.4400000000000001,0.24444444444444435,0.4,-7.199999999999999,-0.5,-0.5,0.75,4.0,2.0,0
119,119,VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Lotus,T1,DRX,13,6,-0.09522222222222221,-0.24440000000000017,-14.477777777777789,-29.75999999999999,-8.333333333333371,-18.60000000000001,2.2111111111111086,-0.360000000000003,-7.588888888888889,-10.719999999999999,-0.3444444444444445,-0.4400000000000001,-0.24444444444444435,-0.4,7.199999999999999,0.5,0.5,0.25,4.0,2.0,1
120,120,VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Fracture,T1,DRX,9,13,-0.050978947368421235,-0.16959999999999986,-8.616842105263174,-16.67999999999998,-5.086315789473701,-13.279999999999987,2.072631578947366,0.7600000000000051,-4.735789473684207,-4.640000000000001,-0.33789473684210536,-0.4,-0.13684210526315788,-0.19999999999999996,7.199999999999999,-0.5,-0.5,0.4,5.0,4.0,0
120,120,VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Fracture,DRX,T1,13,9,0.050978947368421235,0.16959999999999986,8.616842105263174,16.67999999999998,5.086315789473701,13.279999999999987,-2.072631578947366,-0.7600000000000051,4.735789473684207,4.640000000000001,0.33789473684210536,0.4,0.13684210526315788,0.19999999999999996,-7.199999999999999,0.5,0.5,0.6,5.0,2.0,1
121,121,VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Bind,T1,DRX,14,12,-0.05986363636363623,-0.17679999999999996,-8.719090909090937,-15.879999999999995,-4.850909090909084,-11.519999999999996,2.3536363636363618,0.6799999999999997,-4.422727272727258,-4.3999999999999915,-0.4181818181818182,-0.8800000000000001,-0.1963636363636363,-0.4,7.199999999999999,-0.5,-0.5,0.3333333333333333,6.0,4.0,1
121,121,VCT 2025: Pacific Kickoff,Main Event,Grand Final,DRX vs T1,Bind,DRX,T1,12,14,0.05986363636363623,0.17679999999999996,8.719090909090937,15.879999999999995,4.850909090909084,11.519999999999996,-2.3536363636363618,-0.6799999999999997,4.422727272727258,4.3999999999999915,0.4181818181818182,0.8800000000000001,0.1963636363636363,0.4,-7.199999999999999,0.5,0.5,0.6666666666666666,6.0,1.0,0
